# Time Tags
# 2025-05-20 17:58:47
# Unit Time Tag: 80.955ps
# Unit Channel: 1
# Time Tag ; Channel
      43484781448734 ;                    2
      43484783543400 ;                    1
      43484783582260 ;                    2
      43484783745741 ;                    2
      43484784057038 ;                    1
      43484784112158 ;                    2
      43484784735114 ;                    1
      43484786841931 ;                    2
      43484787231016 ;                    2
      43484787570657 ;                    1
      43484788062609 ;                    2
      43484788547803 ;                    2
      43484788740708 ;                    2
      43484789261082 ;                    1
      43484789345137 ;                    2
      43484790654948 ;                    1
      43484790790070 ;                    2
      43484790790834 ;                    2
      43484791139037 ;                    2
      43484791555836 ;                    1
      43484791556232 ;                    1
      43484792008229 ;                    1
      43484792625597 ;                    1
      43484792966797 ;                    2
      43484793512118 ;                    2
      43484793569738 ;                    1
      43484793664193 ;                    2
      43484793701815 ;                    1
      43484793870158 ;                    2
      43484794256649 ;                    2
      43484794633400 ;                    2
      43484795696852 ;                    2
      43484796463367 ;                    1
      43484796677657 ;                    2
      43484797744256 ;                    2
      43484797989715 ;                    2
      43484798681920 ;                    2
      43484799023995 ;                    2
      43484799873790 ;                    1
      43484800260535 ;                    2
      43484801021133 ;                    1
      43484805248364 ;                    1
      43484805649468 ;                    1
      43484809266255 ;                    2
      43484810700633 ;                    1
      43484811905781 ;                    1
      43484812798237 ;                    2
      43484813285906 ;                    1
      43484813373241 ;                    1
      43484813689381 ;                    1
      43484816526938 ;                    1
      43484817979477 ;                    1
      43484819445262 ;                    1
      43484819747099 ;                    2
      43484819864600 ;                    2
      43484820096960 ;                    1
      43484820214388 ;                    1
      43484820307860 ;                    2
      43484820951329 ;                    1
      43484820979201 ;                    1
      43484821524937 ;                    2
      43484822368228 ;                    1
      43484823344704 ;                    2
      43484823655736 ;                    1
      43484824598696 ;                    1
      43484825815905 ;                    1
      43484827450104 ;                    2
      43484831597975 ;                    2
      43484831856104 ;                    2
      43484833162436 ;                    2
      43484835364655 ;                    1
      43484835415336 ;                    2
      43484835666968 ;                    2
      43484835692002 ;                    2
      43484837151031 ;                    1
      43484838103739 ;                    2
      43484838198076 ;                    2
      43484839571976 ;                    1
      43484839594576 ;                    1
      43484839896319 ;                    2
      43484841274127 ;                    1
      43484842030465 ;                    2
      43484842759917 ;                    1
      43484843541908 ;                    1
      43484844569480 ;                    1
      43484845161921 ;                    2
      43484846518871 ;                    2
      43484846811151 ;                    1
      43484847083144 ;                    1
      43484847817606 ;                    2
      43484849304030 ;                    1
      43484849310793 ;                    2
      43484849413230 ;                    2
      43484849728712 ;                    2
      43484850657139 ;                    2
      43484852594428 ;                    1
      43484852630776 ;                    2
      43484854940252 ;                    2
      43484856692566 ;                    2
      43484857527764 ;                    1
      43484857531498 ;                    2
      43484860173332 ;                    2
      43484860208888 ;                    2
      43484860463787 ;                    1
      43484860472454 ;                    1
      43484861036687 ;                    2
      43484861914969 ;                    2
      43484862265058 ;                    2
      43484863433629 ;                    2
      43484863760127 ;                    1
      43484864013962 ;                    2
      43484865042955 ;                    2
      43484866255729 ;                    2
      43484866555705 ;                    1
      43484866944126 ;                    2
      43484868180569 ;                    1
      43484868444405 ;                    1
      43484868528770 ;                    1
      43484869730408 ;                    2
      43484870272797 ;                    1
      43484870828998 ;                    1
      43484871768855 ;                    1
      43484872143305 ;                    2
      43484872912388 ;                    2
      43484873631444 ;                    2
      43484874237226 ;                    2
      43484874523850 ;                    1
      43484875965290 ;                    1
      43484876417616 ;                    2
      43484877804668 ;                    2
      43484879348459 ;                    1
      43484879518021 ;                    1
      43484879949982 ;                    2
      43484881395839 ;                    2
      43484881744446 ;                    2
      43484882826849 ;                    2
      43484883329282 ;                    2
      43484883399954 ;                    1
      43484883544471 ;                    1
      43484884602512 ;                    1
      43484886831598 ;                    1
      43484887591855 ;                    1
      43484888733998 ;                    1
      43484888809191 ;                    2
      43484889623020 ;                    2
      43484889941063 ;                    2
      43484891673242 ;                    2
      43484892435060 ;                    1
      43484893180435 ;                    1
      43484894176085 ;                    2
      43484894270624 ;                    1
      43484895102334 ;                    1
      43484896104827 ;                    2
      43484896314499 ;                    2
      43484896777434 ;                    1
      43484897529676 ;                    2
      43484898263317 ;                    1
      43484899400464 ;                    2
      43484899401768 ;                    2
      43484899970192 ;                    2
      43484900313546 ;                    1
      43484900467624 ;                    2
      43484900467644 ;                    1
      43484900697113 ;                    2
      43484901375160 ;                    1
      43484902589990 ;                    2
      43484902590000 ;                    1
      43484903065815 ;                    2
      43484903400715 ;                    2
      43484903460540 ;                    1
      43484903516935 ;                    1
      43484905225822 ;                    1
      43484905333749 ;                    2
      43484905937936 ;                    1
      43484906137064 ;                    1
      43484906494025 ;                    2
      43484907408303 ;                    1
      43484909116227 ;                    2
      43484909523279 ;                    1
      43484909928736 ;                    2
      43484911039236 ;                    1
      43484911352587 ;                    1
      43484913425841 ;                    2
      43484914734438 ;                    2
      43484914739797 ;                    2
      43484915100686 ;                    2
      43484916174728 ;                    1
      43484916184525 ;                    1
      43484916496770 ;                    2
      43484918389441 ;                    2
      43484919876399 ;                    1
      43484920980778 ;                    1
      43484922030999 ;                    2
      43484922593854 ;                    2
      43484923119068 ;                    1
      43484923224728 ;                    1
      43484923234746 ;                    1
      43484923407577 ;                    2
      43484923474542 ;                    1
      43484923598556 ;                    2
      43484926139326 ;                    2
      43484926582856 ;                    1
      43484930238892 ;                    2
      43484930543353 ;                    1
      43484932540601 ;                    1
      43484933683118 ;                    2
      43484934164985 ;                    2
      43484934444500 ;                    2
      43484934888157 ;                    1
      43484935593771 ;                    1
      43484937958031 ;                    1
      43484937987086 ;                    2
      43484938994801 ;                    2
      43484939527267 ;                    2
      43484940011433 ;                    2
      43484940157020 ;                    1
      43484942280634 ;                    2
      43484942720615 ;                    2
      43484942758250 ;                    2
      43484943411490 ;                    2
      43484943412078 ;                    2
      43484943541389 ;                    2
      43484946982040 ;                    2
      43484947065562 ;                    2
      43484948230361 ;                    2
      43484948550632 ;                    1
      43484948598452 ;                    2
      43484948598460 ;                    1
      43484949580307 ;                    2
      43484950195102 ;                    1
      43484950743126 ;                    2
      43484952747293 ;                    2
      43484952802125 ;                    2
      43484955252143 ;                    1
      43484955698359 ;                    1
