# Time Tags
# 2025-05-20 17:46:48
# Unit Time Tag: 80.955ps
# Unit Channel: 1
# Time Tag ; Channel
      34557312850304 ;                    2
      34557313443614 ;                    2
      34557314921392 ;                    2
      34557316164225 ;                    2
      34557316937162 ;                    2
      34557317226036 ;                    1
      34557317296538 ;                    1
      34557318337257 ;                    2
      34557318554527 ;                    2
      34557319259525 ;                    1
      34557322811908 ;                    1
      34557323590222 ;                    2
      34557323614519 ;                    2
      34557325756299 ;                    1
      34557325757132 ;                    1
      34557326276177 ;                    2
      34557326560225 ;                    1
      34557326961075 ;                    2
      34557326963167 ;                    2
      34557327967709 ;                    1
      34557329553261 ;                    2
      34557329656278 ;                    2
      34557330614112 ;                    2
      34557331686038 ;                    1
      34557332818388 ;                    2
      34557333352531 ;                    2
      34557334134645 ;                    1
      34557334189093 ;                    2
      34557334524954 ;                    2
      34557335037891 ;                    2
      34557335497807 ;                    2
      34557335685193 ;                    2
      34557335726825 ;                    2
      34557335775256 ;                    1
      34557336722579 ;                    2
      34557338839338 ;                    2
      34557339421468 ;                    2
      34557339865730 ;                    1
      34557340736697 ;                    2
      34557342215472 ;                    2
      34557343141041 ;                    2
      34557343968036 ;                    2
      34557344362036 ;                    2
      34557344461331 ;                    2
      34557345179106 ;                    1
      34557345190727 ;                    1
      34557346001579 ;                    1
      34557346055896 ;                    2
      34557349296222 ;                    1
      34557349446292 ;                    1
      34557349733168 ;                    2
      34557349740136 ;                    2
      34557352152452 ;                    2
      34557352418957 ;                    2
      34557353098269 ;                    1
      34557353538937 ;                    2
      34557354248381 ;                    1
      34557355421514 ;                    2
      34557355588981 ;                    2
      34557355964864 ;                    2
      34557355970975 ;                    2
      34557356123077 ;                    1
      34557356622017 ;                    2
      34557356814680 ;                    1
      34557356859843 ;                    1
      34557357864401 ;                    1
      34557359978859 ;                    1
      34557360361356 ;                    1
      34557361553739 ;                    1
      34557362845624 ;                    1
      34557363010315 ;                    1
      34557364663773 ;                    2
      34557365921215 ;                    1
      34557366512338 ;                    2
      34557366938357 ;                    2
      34557368414154 ;                    2
      34557368787781 ;                    2
      34557369127899 ;                    2
      34557369369035 ;                    1
      34557370609215 ;                    2
      34557371173302 ;                    2
      34557372790936 ;                    1
      34557373789518 ;                    1
      34557373895438 ;                    2
      34557377523186 ;                    1
      34557378199981 ;                    2
      34557378537931 ;                    2
      34557381108948 ;                    2
      34557381110592 ;                    2
      34557381778619 ;                    2
      34557382838890 ;                    1
      34557383073072 ;                    1
      34557383335965 ;                    2
      34557384157794 ;                    2
      34557384357708 ;                    2
      34557384775232 ;                    2
