# Time Tags
# 2025-05-20 17:50:11
# Unit Time Tag: 80.955ps
# Unit Channel: 1
# Time Tag ; Channel
      37102839093245 ;                    1
      37102842317183 ;                    1
      37102842540099 ;                    2
      37102842668952 ;                    2
      37102843171818 ;                    2
      37102843440840 ;                    1
      37102843689461 ;                    2
      37102843868047 ;                    2
      37102845810806 ;                    2
      37102845958326 ;                    2
      37102846904711 ;                    2
      37102846929464 ;                    2
      37102847061477 ;                    2
      37102847074887 ;                    1
      37102847571209 ;                    2
      37102847841840 ;                    2
      37102849274036 ;                    2
      37102849298689 ;                    2
      37102849936150 ;                    1
      37102850283628 ;                    1
      37102850748249 ;                    1
      37102851008126 ;                    1
      37102851084377 ;                    1
      37102851274056 ;                    2
      37102851808511 ;                    2
      37102851809022 ;                    2
      37102854144318 ;                    2
      37102854874942 ;                    2
      37102854875556 ;                    2
      37102855966368 ;                    2
      37102856475214 ;                    2
      37102857529006 ;                    2
      37102857604177 ;                    2
      37102857771993 ;                    1
      37102858915608 ;                    2
      37102862025441 ;                    2
      37102863090413 ;                    1
      37102864702638 ;                    1
      37102864986473 ;                    1
      37102865659581 ;                    2
      37102867598818 ;                    2
      37102867941709 ;                    2
      37102868058781 ;                    2
      37102868943470 ;                    1
      37102869352211 ;                    1
      37102869796301 ;                    2
      37102870135874 ;                    1
      37102870837623 ;                    1
      37102871416636 ;                    2
      37102871463082 ;                    1
      37102872072066 ;                    2
      37102872226809 ;                    2
      37102873353358 ;                    2
      37102874354500 ;                    1
      37102875468232 ;                    1
      37102875864056 ;                    2
      37102876596273 ;                    2
      37102878071544 ;                    2
      37102878775408 ;                    2
      37102879139204 ;                    2
      37102879446370 ;                    1
      37102879446371 ;                    2
      37102880406765 ;                    1
      37102880505476 ;                    2
      37102880880685 ;                    2
      37102881249768 ;                    2
      37102882028971 ;                    2
      37102882402599 ;                    1
      37102882559964 ;                    2
      37102883066711 ;                    2
      37102883910255 ;                    2
      37102884202394 ;                    2
      37102885383743 ;                    1
      37102887205660 ;                    1
      37102887230337 ;                    2
      37102888090531 ;                    1
      37102888136731 ;                    2
      37102888234283 ;                    2
      37102888376114 ;                    2
      37102888438276 ;                    1
      37102888591279 ;                    2
      37102890000681 ;                    2
      37102890698165 ;                    1
      37102891261409 ;                    1
      37102892169519 ;                    2
      37102892596701 ;                    2
      37102892693704 ;                    1
      37102892964925 ;                    2
      37102894803429 ;                    2
      37102895468895 ;                    1
      37102897589144 ;                    1
      37102898486341 ;                    2
      37102898846704 ;                    2
      37102900253168 ;                    1
      37102901914799 ;                    2
      37102902045453 ;                    2
      37102902760619 ;                    2
      37102903650994 ;                    1
      37102903751342 ;                    2
      37102904668504 ;                    1
      37102909936781 ;                    1
      37102910743648 ;                    1
      37102910820755 ;                    2
      37102912871911 ;                    2
      37102915727521 ;                    2
      37102916015110 ;                    2
      37102916890162 ;                    1
      37102916898652 ;                    2
      37102918220909 ;                    1
      37102918587212 ;                    1
      37102918792914 ;                    1
      37102919464644 ;                    1
      37102919500288 ;                    1
      37102919600799 ;                    1
      37102919673253 ;                    2
      37102919691367 ;                    1
      37102920544672 ;                    1
      37102922506612 ;                    1
      37102922607734 ;                    2
      37102922788535 ;                    2
      37102923337656 ;                    2
      37102923673282 ;                    1
      37102926712881 ;                    2
      37102926974431 ;                    1
      37102927273097 ;                    2
      37102928054609 ;                    2
      37102928328617 ;                    1
      37102928773374 ;                    1
      37102931961463 ;                    1
      37102934185054 ;                    1
      37102935045470 ;                    2
      37102935062183 ;                    2
      37102935258454 ;                    1
      37102935742210 ;                    1
      37102935880125 ;                    2
      37102936151597 ;                    2
      37102936713755 ;                    2
      37102938361997 ;                    2
      37102938584518 ;                    2
      37102938880962 ;                    1
      37102938920774 ;                    2
      37102939189625 ;                    1
      37102940846757 ;                    1
      37102940865089 ;                    1
      37102940874503 ;                    1
      37102941428454 ;                    1
      37102943593725 ;                    1
      37102944377775 ;                    2
      37102945999345 ;                    2
      37102946456485 ;                    2
      37102946574529 ;                    2
      37102949275947 ;                    2
      37102950684230 ;                    2
      37102952231868 ;                    1
      37102953171590 ;                    1
      37102953422624 ;                    1
      37102955163425 ;                    1
      37102956300528 ;                    1
      37102957056194 ;                    1
      37102957534340 ;                    2
      37102957649679 ;                    1
      37102958382123 ;                    2
      37102958604776 ;                    2
      37102959634810 ;                    2
      37102960210986 ;                    1
      37102960435998 ;                    1
      37102960628963 ;                    1
      37102962116413 ;                    2
      37102962908577 ;                    2
      37102963275158 ;                    2
      37102963925899 ;                    1
      37102964483566 ;                    2
      37102965019252 ;                    2
      37102965270518 ;                    1
      37102966298648 ;                    1
      37102967167273 ;                    1
      37102968995612 ;                    1
      37102969614576 ;                    2
      37102970539750 ;                    1
      37102971761143 ;                    2
      37102972036560 ;                    1
      37102972885242 ;                    2
      37102973413796 ;                    2
      37102973524897 ;                    2
      37102973564666 ;                    1
      37102973880522 ;                    1
      37102973947565 ;                    2
      37102975334776 ;                    1
      37102976072355 ;                    1
      37102976497833 ;                    2
      37102976891723 ;                    1
      37102977372122 ;                    1
      37102978094975 ;                    1
      37102978157722 ;                    1
      37102978519729 ;                    1
      37102978653180 ;                    1
      37102978875565 ;                    1
      37102979931796 ;                    1
      37102982169979 ;                    2
      37102982859767 ;                    1
      37102983942557 ;                    2
      37102984986781 ;                    1
      37102985282276 ;                    2
      37102985661076 ;                    2
      37102985764650 ;                    2
      37102986802378 ;                    2
      37102987088383 ;                    2
      37102987481102 ;                    2
      37102987483402 ;                    2
      37102987853189 ;                    2
      37102988014101 ;                    2
      37102988653347 ;                    2
      37102988659489 ;                    2
      37102988755186 ;                    1
      37102990667394 ;                    1
      37102991278603 ;                    1
      37102991483153 ;                    2
      37102992768478 ;                    2
      37102995230756 ;                    2
      37102995379949 ;                    1
      37102995496396 ;                    2
      37102995527646 ;                    1
      37102996745698 ;                    2
      37102998746607 ;                    2
      37102999191563 ;                    2
      37103000565536 ;                    2
      37103001241485 ;                    1
      37103001490078 ;                    1
      37103001525602 ;                    2
      37103002081250 ;                    2
      37103002295056 ;                    2
      37103002876615 ;                    1
      37103003787338 ;                    1
      37103004948826 ;                    1
      37103006365216 ;                    1
      37103006839919 ;                    1
      37103006840419 ;                    1
      37103007009903 ;                    1
      37103007729131 ;                    2
      37103008477971 ;                    1
      37103008655319 ;                    2
      37103008705313 ;                    2
      37103009547407 ;                    2
      37103010516722 ;                    2
      37103011308036 ;                    2
      37103012647813 ;                    2
      37103012656612 ;                    1
      37103013935593 ;                    2
      37103014451528 ;                    2
      37103015810838 ;                    1
      37103018556304 ;                    1
      37103021450316 ;                    1
      37103021886419 ;                    1
      37103022047166 ;                    1
      37103022340236 ;                    1
      37103022433380 ;                    2
      37103023123813 ;                    2
      37103024367657 ;                    2
      37103024980245 ;                    2
      37103025492119 ;                    2
      37103026175351 ;                    1
      37103026176247 ;                    1
      37103026235184 ;                    2
      37103026468426 ;                    2
      37103028119940 ;                    2
      37103028455304 ;                    2
      37103028565551 ;                    1
      37103028586170 ;                    1
      37103028827905 ;                    2
      37103029112026 ;                    2
      37103029442330 ;                    2
      37103030032463 ;                    2
      37103031138412 ;                    1
      37103031252729 ;                    1
      37103031554766 ;                    2
      37103032014896 ;                    1
      37103032426546 ;                    1
      37103032764446 ;                    2
      37103033594936 ;                    1
      37103033999050 ;                    1
      37103034190608 ;                    2
      37103034527006 ;                    2
      37103034982548 ;                    1
      37103035121591 ;                    1
      37103035211180 ;                    1
      37103035393832 ;                    1
      37103035429785 ;                    2
      37103035631613 ;                    1
      37103038684329 ;                    2
      37103038903123 ;                    1
      37103038991126 ;                    2
      37103039222746 ;                    2
      37103040092377 ;                    2
      37103040577327 ;                    2
      37103040586162 ;                    1
      37103041107716 ;                    1
      37103044786089 ;                    2
      37103044992036 ;                    2
      37103045023656 ;                    2
      37103046118588 ;                    2
      37103047167585 ;                    2
      37103047418176 ;                    2
      37103047492429 ;                    1
      37103048148703 ;                    2
      37103048216422 ;                    1
      37103048406455 ;                    2
      37103050020981 ;                    2
      37103050753727 ;                    1
      37103050765731 ;                    2
      37103051040603 ;                    1
      37103051600980 ;                    2
      37103051744821 ;                    1
      37103052763648 ;                    2
      37103052912827 ;                    2
      37103053661444 ;                    2
      37103055260386 ;                    2
      37103055882334 ;                    2
      37103056025335 ;                    2
      37103056090006 ;                    2
      37103056448070 ;                    1
      37103056653933 ;                    1
      37103057524961 ;                    1
      37103057550475 ;                    1
      37103058237538 ;                    1
      37103058819422 ;                    1
      37103058965051 ;                    1
      37103059357359 ;                    1
      37103059542448 ;                    1
      37103060052198 ;                    2
      37103062209905 ;                    2
      37103062416598 ;                    1
      37103062817538 ;                    2
      37103064407022 ;                    1
      37103064844140 ;                    2
      37103065057396 ;                    2
      37103066381227 ;                    1
      37103066573683 ;                    2
      37103067572144 ;                    2
      37103068827090 ;                    1
      37103069252369 ;                    2
      37103069259004 ;                    2
      37103069501024 ;                    1
      37103069616570 ;                    1
      37103070440825 ;                    1
      37103070869072 ;                    2
      37103072131992 ;                    1
      37103072601358 ;                    2
      37103072744030 ;                    1
      37103072765447 ;                    1
      37103073229424 ;                    2
      37103075412346 ;                    2
      37103075505361 ;                    2
      37103075963558 ;                    2
      37103076009761 ;                    1
      37103076171576 ;                    2
      37103076261652 ;                    2
      37103077970780 ;                    2
      37103079345217 ;                    2
      37103079889490 ;                    1
      37103081286827 ;                    2
      37103082623610 ;                    2
      37103082996594 ;                    2
      37103083442632 ;                    2
      37103083581336 ;                    2
      37103083854466 ;                    2
      37103084006454 ;                    2
      37103084577905 ;                    1
      37103084606335 ;                    1
      37103084666910 ;                    2
      37103085070340 ;                    1
      37103085316435 ;                    2
      37103085316443 ;                    1
      37103085599857 ;                    2
      37103085731581 ;                    1
      37103086291164 ;                    1
      37103089253901 ;                    1
