# Time Tags
# 2025-05-20 17:57:58
# Unit Time Tag: 80.955ps
# Unit Channel: 1
# Time Tag ; Channel
      42873816158791 ;                    2
      42873816412279 ;                    1
      42873816664170 ;                    2
      42873817273812 ;                    2
      42873818851959 ;                    2
      42873820945160 ;                    2
      42873822807251 ;                    2
      42873824552919 ;                    1
      42873828057822 ;                    2
      42873828496358 ;                    1
      42873829093506 ;                    2
      42873829174742 ;                    1
      42873829221767 ;                    2
      42873830623365 ;                    1
      42873830857497 ;                    1
      42873830953403 ;                    2
      42873831068897 ;                    1
      42873831524936 ;                    2
      42873833587507 ;                    2
      42873834733846 ;                    1
      42873835271258 ;                    2
      42873835955914 ;                    1
      42873836173809 ;                    1
      42873837038661 ;                    2
      42873837508299 ;                    1
      42873837581356 ;                    1
      42873838049321 ;                    2
      42873838662133 ;                    1
      42873839784848 ;                    2
      42873840031953 ;                    2
      42873841094765 ;                    2
      42873843721933 ;                    1
      42873844118518 ;                    1
      42873845732724 ;                    1
      42873847131085 ;                    1
      42873847929253 ;                    1
      42873848018243 ;                    1
      42873848394942 ;                    2
      42873849633395 ;                    1
      42873849945597 ;                    1
      42873850297177 ;                    1
      42873850735000 ;                    2
      42873851333022 ;                    2
      42873851479619 ;                    2
      42873853835220 ;                    1
      42873853961883 ;                    1
      42873854411163 ;                    2
      42873854511671 ;                    2
      42873854611212 ;                    2
      42873854765782 ;                    1
      42873855719731 ;                    2
      42873857897603 ;                    2
      42873859679150 ;                    1
      42873860201308 ;                    2
      42873860756757 ;                    2
      42873860844384 ;                    2
      42873861034433 ;                    1
      42873861259862 ;                    1
      42873861382547 ;                    1
      42873861446360 ;                    1
      42873862785795 ;                    2
      42873863374112 ;                    1
      42873864777854 ;                    2
      42873867110195 ;                    1
      42873867276009 ;                    1
      42873867726487 ;                    2
      42873868146980 ;                    1
      42873868230836 ;                    1
      42873869608951 ;                    1
      42873871267129 ;                    1
      42873873482594 ;                    1
      42873873618418 ;                    2
      42873873812237 ;                    1
      42873873942701 ;                    2
      42873874407896 ;                    2
      42873874636232 ;                    2
      42873878073965 ;                    2
      42873878330144 ;                    2
      42873879427080 ;                    2
      42873880307934 ;                    2
      42873882174252 ;                    1
      42873884378806 ;                    1
      42873885067283 ;                    1
      42873885512972 ;                    2
      42873886553504 ;                    1
      42873886729861 ;                    2
      42873887966554 ;                    2
      42873889561910 ;                    1
      42873890182627 ;                    2
      42873890810479 ;                    2
      42873892496115 ;                    1
      42873892862340 ;                    2
      42873895038201 ;                    2
      42873895143594 ;                    1
      42873895513200 ;                    2
      42873895956091 ;                    1
      42873896421808 ;                    1
      42873896842796 ;                    2
      42873897037143 ;                    1
      42873897526287 ;                    2
      42873898490470 ;                    1
      42873899860566 ;                    1
      42873900610835 ;                    1
      42873900855836 ;                    1
      42873901436406 ;                    2
      42873902821926 ;                    2
      42873904791133 ;                    1
      42873905029875 ;                    2
      42873905246511 ;                    1
      42873906453793 ;                    1
      42873906501003 ;                    2
      42873906785737 ;                    1
      42873906909074 ;                    2
      42873908267673 ;                    1
      42873908448210 ;                    1
      42873908709020 ;                    2
      42873910110178 ;                    2
      42873910193466 ;                    2
      42873911438091 ;                    2
      42873911461803 ;                    2
      42873911479149 ;                    2
      42873911609389 ;                    1
      42873912668515 ;                    1
      42873915137767 ;                    1
      42873916048759 ;                    2
      42873917110798 ;                    2
      42873917198275 ;                    2
      42873919160033 ;                    2
      42873920428643 ;                    1
      42873921278513 ;                    1
      42873921311401 ;                    1
      42873922861411 ;                    2
      42873923614443 ;                    1
      42873924248909 ;                    1
      42873924702236 ;                    2
      42873924807469 ;                    1
      42873924961458 ;                    1
      42873925203302 ;                    1
      42873925840501 ;                    1
      42873925847533 ;                    2
      42873925876333 ;                    2
      42873927563444 ;                    2
      42873928182338 ;                    2
      42873928568444 ;                    2
      42873928913410 ;                    1
      42873931587557 ;                    2
      42873931746428 ;                    2
      42873931747175 ;                    2
      42873932743473 ;                    1
      42873935527990 ;                    1
      42873935689468 ;                    2
      42873936368072 ;                    1
      42873936558002 ;                    1
      42873936746497 ;                    2
      42873936992100 ;                    1
      42873937214215 ;                    2
      42873938488317 ;                    1
      42873938653758 ;                    1
      42873938763762 ;                    1
      42873939834956 ;                    1
      42873939858240 ;                    2
      42873940402614 ;                    1
      42873941048394 ;                    2
      42873941567659 ;                    1
      42873942058160 ;                    2
      42873942245345 ;                    2
      42873942620986 ;                    2
      42873943041789 ;                    2
      42873944389431 ;                    1
      42873944970027 ;                    2
      42873945180730 ;                    1
      42873945459232 ;                    1
      42873945923228 ;                    1
      42873946471940 ;                    1
      42873949330315 ;                    2
      42873949804000 ;                    1
      42873950591517 ;                    2
      42873951395442 ;                    1
      42873952713604 ;                    1
      42873952841380 ;                    2
      42873953906050 ;                    2
      42873954213621 ;                    1
      42873954293308 ;                    1
      42873954618631 ;                    1
      42873956851751 ;                    1
      42873958568059 ;                    2
      42873960065520 ;                    2
      42873960218040 ;                    2
      42873960871956 ;                    1
      42873961933248 ;                    2
      42873962090739 ;                    2
      42873962784802 ;                    1
      42873964417408 ;                    2
      42873964496539 ;                    1
      42873964672503 ;                    2
      42873964799009 ;                    2
      42873966196572 ;                    1
      42873966809554 ;                    1
      42873966854182 ;                    2
      42873966854188 ;                    1
      42873967993212 ;                    2
      42873968104896 ;                    1
      42873968533722 ;                    2
      42873968834229 ;                    2
      42873968975961 ;                    2
      42873969345461 ;                    2
      42873970290323 ;                    2
      42873970469477 ;                    2
      42873973087492 ;                    2
      42873973927561 ;                    1
      42873974282587 ;                    1
      42873975214741 ;                    2
      42873975756856 ;                    2
      42873976445652 ;                    1
      42873977501829 ;                    2
      42873979020809 ;                    2
      42873979364535 ;                    2
      42873979432762 ;                    2
      42873979648541 ;                    2
      42873979930773 ;                    1
      42873980383653 ;                    2
      42873981690129 ;                    2
      42873982489197 ;                    2
      42873982739591 ;                    1
      42873983039807 ;                    1
      42873983915138 ;                    2
      42873984031618 ;                    1
      42873985099411 ;                    2
      42873985851848 ;                    2
      42873986008134 ;                    2
      42873986725965 ;                    2
      42873987138217 ;                    1
      42873987680803 ;                    2
      42873988373787 ;                    2
      42873988621384 ;                    1
      42873990923163 ;                    2
      42873991618499 ;                    2
      42873992682726 ;                    1
      42873993512566 ;                    2
      42873994429906 ;                    2
      42873995176359 ;                    2
      42873996871409 ;                    2
      42873997059143 ;                    2
      42873997831024 ;                    2
      42873998471549 ;                    1
      42873999486158 ;                    2
      42874000408802 ;                    2
      42874003099073 ;                    1
      42874004599365 ;                    2
      42874005935839 ;                    1
      42874008085613 ;                    1
      42874008545971 ;                    2
      42874008934364 ;                    1
      42874009199928 ;                    1
      42874010150637 ;                    2
      42874010290131 ;                    1
      42874010505757 ;                    1
      42874011041271 ;                    2
      42874011185417 ;                    1
      42874011285224 ;                    2
      42874011851028 ;                    1
      42874012155562 ;                    2
      42874012725168 ;                    1
      42874012969099 ;                    1
      42874013238700 ;                    1
      42874014757756 ;                    2
      42874014990427 ;                    1
      42874015185879 ;                    2
      42874015714336 ;                    2
      42874015835960 ;                    1
      42874016126099 ;                    1
      42874017522892 ;                    1
      42874017556041 ;                    2
      42874018347916 ;                    2
      42874019706752 ;                    2
      42874020318494 ;                    2
      42874020364312 ;                    2
      42874021486629 ;                    1
      42874021832672 ;                    1
      42874021976422 ;                    2
      42874022718950 ;                    1
      42874023936104 ;                    2
      42874025204417 ;                    2
      42874026218580 ;                    2
      42874026389577 ;                    1
      42874026437969 ;                    1
      42874026699340 ;                    2
      42874027293686 ;                    1
      42874027590233 ;                    1
      42874027619740 ;                    2
      42874027817454 ;                    2
      42874028041879 ;                    1
      42874028547469 ;                    1
      42874028877287 ;                    1
      42874029292486 ;                    2
      42874030176988 ;                    2
      42874032028123 ;                    2
      42874032145355 ;                    1
      42874033277643 ;                    2
      42874033293129 ;                    1
      42874033362164 ;                    1
      42874033501403 ;                    1
      42874034172283 ;                    1
      42874034427987 ;                    2
      42874034510068 ;                    2
      42874035038310 ;                    1
      42874037091083 ;                    2
      42874037274874 ;                    2
      42874037343010 ;                    2
      42874038750360 ;                    2
      42874038861693 ;                    2
      42874039727460 ;                    1
      42874040211968 ;                    1
      42874041070314 ;                    1
      42874041106318 ;                    2
      42874041936809 ;                    1
      42874041938583 ;                    2
      42874042014911 ;                    2
      42874042737384 ;                    1
      42874042994044 ;                    2
      42874043273310 ;                    1
      42874043749714 ;                    1
      42874044339144 ;                    1
      42874047720944 ;                    1
      42874047722753 ;                    1
      42874048268001 ;                    2
      42874049446241 ;                    2
      42874050330854 ;                    1
      42874050780799 ;                    2
      42874050803241 ;                    2
      42874052855111 ;                    2
      42874052936444 ;                    1
      42874053266801 ;                    1
      42874054763911 ;                    2
      42874055261602 ;                    2
      42874055740082 ;                    1
      42874056444221 ;                    1
      42874056653280 ;                    2
      42874056653891 ;                    2
      42874056851911 ;                    2
      42874058085004 ;                    2
      42874058185881 ;                    2
      42874058471590 ;                    1
      42874059252455 ;                    1
      42874060850192 ;                    2
      42874064060456 ;                    1
      42874064518849 ;                    1
      42874065271645 ;                    1
      42874066731093 ;                    2
      42874067117724 ;                    2
      42874067650458 ;                    1
      42874068010350 ;                    2
      42874068249418 ;                    1
      42874069932023 ;                    2
      42874070439908 ;                    2
      42874070771514 ;                    1
      42874071833914 ;                    1
      42874073157495 ;                    1
      42874073313449 ;                    2
      42874073769089 ;                    1
      42874073908760 ;                    1
      42874074812305 ;                    2
      42874076022134 ;                    2
      42874076544786 ;                    2
      42874076796928 ;                    2
      42874078073889 ;                    2
      42874080535856 ;                    1
      42874080551880 ;                    1
      42874082082135 ;                    2
      42874082491458 ;                    1
      42874082781086 ;                    1
      42874083604349 ;                    1
      42874083778864 ;                    1
      42874084374540 ;                    2
      42874084491287 ;                    1
      42874085014579 ;                    2
      42874085015442 ;                    2
      42874085226122 ;                    1
      42874086108053 ;                    1
      42874086804798 ;                    2
      42874087117578 ;                    2
      42874087534630 ;                    1
      42874087544692 ;                    1
      42874087585775 ;                    2
      42874087656740 ;                    1
      42874088775330 ;                    2
      42874088846503 ;                    1
      42874089043617 ;                    1
      42874089124891 ;                    1
      42874090019719 ;                    2
      42874090316494 ;                    1
      42874092224778 ;                    2
      42874093681157 ;                    2
      42874094966413 ;                    2
      42874095540415 ;                    2
      42874095824254 ;                    2
      42874096046746 ;                    1
      42874096317270 ;                    1
      42874098855523 ;                    1
      42874099805023 ;                    2
      42874101285927 ;                    2
      42874101984719 ;                    2
      42874103961858 ;                    2
      42874104471914 ;                    2
      42874105784067 ;                    2
      42874106187398 ;                    2
      42874108374564 ;                    2
      42874108475892 ;                    1
      42874108504538 ;                    2
      42874108893934 ;                    1
      42874108998838 ;                    2
      42874109373993 ;                    2
      42874111940456 ;                    1
      42874112000619 ;                    1
      42874112592263 ;                    2
      42874115012119 ;                    2
      42874115381983 ;                    1
      42874115464756 ;                    2
      42874117760498 ;                    2
      42874118172634 ;                    1
      42874118727884 ;                    2
      42874119722531 ;                    2
      42874121037499 ;                    1
      42874121467957 ;                    1
      42874121868282 ;                    2
      42874122568382 ;                    2
      42874123129446 ;                    2
      42874125934662 ;                    1
      42874125956864 ;                    1
      42874126093611 ;                    2
      42874126369137 ;                    1
      42874126556018 ;                    1
      42874126728335 ;                    1
      42874127113319 ;                    1
      42874127264299 ;                    2
      42874127377363 ;                    2
      42874128802491 ;                    2
      42874129276540 ;                    2
      42874129853110 ;                    1
      42874130319466 ;                    1
      42874130821367 ;                    1
      42874130862581 ;                    1
      42874130991347 ;                    2
      42874131555913 ;                    2
      42874131741057 ;                    1
      42874133621778 ;                    1
      42874133629946 ;                    1
      42874134656514 ;                    1
      42874135150245 ;                    1
      42874137657698 ;                    1
      42874139527144 ;                    1
      42874140217694 ;                    1
      42874141447545 ;                    2
      42874141776625 ;                    2
      42874145332359 ;                    1
      42874146857205 ;                    2
      42874147624136 ;                    1
      42874149126468 ;                    2
      42874149655935 ;                    2
      42874149700141 ;                    1
      42874150493781 ;                    2
      42874150764950 ;                    2
      42874153159684 ;                    1
      42874155008841 ;                    2
      42874155009204 ;                    2
      42874155040221 ;                    2
      42874155094375 ;                    2
      42874155284595 ;                    2
      42874155636548 ;                    2
      42874156530472 ;                    2
      42874157408245 ;                    2
      42874158361198 ;                    1
      42874159404863 ;                    2
      42874159544080 ;                    2
      42874159898808 ;                    2
      42874160857443 ;                    1
      42874161426532 ;                    2
      42874162010763 ;                    2
      42874163328602 ;                    1
      42874164127004 ;                    1
      42874164742579 ;                    1
      42874164773685 ;                    1
      42874165961228 ;                    2
      42874166487299 ;                    1
      42874167441839 ;                    1
      42874167722019 ;                    2
      42874168086862 ;                    2
      42874168984706 ;                    2
      42874170329826 ;                    1
      42874171170607 ;                    1
      42874175926173 ;                    2
      42874176522091 ;                    1
      42874176947551 ;                    2
      42874178410246 ;                    1
      42874178677649 ;                    2
      42874179632388 ;                    2
      42874179748401 ;                    2
      42874180048910 ;                    1
      42874180410352 ;                    2
      42874180875134 ;                    1
      42874183650951 ;                    2
      42874183758496 ;                    1
      42874185726147 ;                    2
      42874185979734 ;                    1
      42874186080880 ;                    1
      42874186338351 ;                    2
      42874186994568 ;                    2
      42874187021294 ;                    2
      42874189548781 ;                    2
      42874190719764 ;                    2
      42874192141118 ;                    2
      42874193651086 ;                    2
      42874193927097 ;                    2
      42874193961505 ;                    2
      42874194054942 ;                    2
      42874194281798 ;                    2
      42874194847551 ;                    2
      42874195157597 ;                    1
      42874195340969 ;                    1
      42874195386661 ;                    2
      42874195791748 ;                    2
      42874197372647 ;                    1
      42874197554065 ;                    1
      42874198137195 ;                    1
      42874198447588 ;                    2
      42874198671231 ;                    2
      42874198994899 ;                    1
      42874201740712 ;                    1
      42874201966676 ;                    1
      42874202303616 ;                    1
      42874203004766 ;                    1
      42874203315607 ;                    1
      42874203538337 ;                    1
      42874204151582 ;                    2
      42874204813123 ;                    1
      42874205659163 ;                    2
      42874206467153 ;                    1
      42874206713160 ;                    2
      42874206992329 ;                    1
      42874209072587 ;                    2
      42874209437632 ;                    1
      42874210889467 ;                    1
      42874211309071 ;                    1
      42874211750193 ;                    1
      42874212851567 ;                    1
      42874213540186 ;                    1
      42874213955036 ;                    2
      42874214507794 ;                    1
      42874214723731 ;                    2
      42874215351220 ;                    1
      42874216266740 ;                    2
      42874217876068 ;                    1
      42874218623200 ;                    2
      42874218720612 ;                    1
      42874219293108 ;                    1
      42874219557965 ;                    1
      42874219647301 ;                    2
      42874220077771 ;                    1
      42874220333707 ;                    2
      42874223779187 ;                    1
      42874224295940 ;                    1
      42874224812173 ;                    2
      42874225053145 ;                    2
      42874227505817 ;                    1
      42874230913551 ;                    2
      42874232631042 ;                    1
      42874232922090 ;                    1
      42874233224650 ;                    2
      42874233655781 ;                    2
      42874235008496 ;                    1
      42874235602499 ;                    1
      42874235946297 ;                    1
      42874236575590 ;                    2
      42874237445552 ;                    2
      42874238282691 ;                    1
      42874238412522 ;                    1
      42874239009287 ;                    1
      42874239009921 ;                    1
      42874240226153 ;                    1
      42874241954472 ;                    1
      42874242996014 ;                    2
      42874243421828 ;                    2
      42874244049160 ;                    2
      42874245537016 ;                    1
      42874246143200 ;                    2
      42874246537200 ;                    2
      42874247471934 ;                    2
      42874247637081 ;                    1
      42874248735350 ;                    1
      42874248906856 ;                    2
      42874249009804 ;                    1
      42874250425459 ;                    2
      42874250426083 ;                    2
      42874250476163 ;                    2
      42874250962103 ;                    2
      42874252575700 ;                    1
      42874252611180 ;                    2
      42874252625592 ;                    2
      42874252626574 ;                    2
      42874252627168 ;                    2
      42874253341092 ;                    2
      42874255411418 ;                    1
      42874262559316 ;                    1
      42874263233975 ;                    2
      42874263568372 ;                    1
      42874263637443 ;                    1
      42874266225174 ;                    2
      42874267841738 ;                    1
      42874269404159 ;                    2
      42874269552742 ;                    2
      42874269685928 ;                    2
      42874270089621 ;                    1
      42874270405740 ;                    1
      42874270458859 ;                    2
      42874270958198 ;                    2
      42874270964612 ;                    2
      42874270968632 ;                    1
      42874271367491 ;                    2
      42874272700843 ;                    2
      42874272708053 ;                    2
      42874274044431 ;                    1
      42874274111344 ;                    2
      42874274257049 ;                    1
      42874274442714 ;                    1
      42874274511552 ;                    2
      42874274844310 ;                    1
      42874275102760 ;                    2
      42874276506298 ;                    2
      42874276944804 ;                    2
      42874277753463 ;                    1
      42874277859601 ;                    1
      42874278102489 ;                    1
      42874279627652 ;                    2
      42874280703570 ;                    2
      42874281943709 ;                    2
      42874281974572 ;                    2
      42874282518340 ;                    1
      42874283145032 ;                    1
      42874283534003 ;                    2
      42874283750724 ;                    2
      42874285952631 ;                    1
      42874285953351 ;                    1
      42874289657232 ;                    2
      42874290449747 ;                    2
      42874291151483 ;                    2
      42874292054484 ;                    1
      42874292724717 ;                    1
      42874292794525 ;                    2
      42874292795203 ;                    2
      42874292932978 ;                    1
      42874292941014 ;                    1
      42874293257790 ;                    1
      42874294224653 ;                    1
      42874294400930 ;                    1
      42874294858558 ;                    2
      42874295026427 ;                    2
      42874295040646 ;                    2
      42874296076813 ;                    2
      42874296494694 ;                    2
      42874297166537 ;                    1
      42874299606869 ;                    1
      42874300014876 ;                    2
      42874300724048 ;                    2
      42874301261985 ;                    1
      42874301482440 ;                    1
      42874301544402 ;                    1
      42874302793963 ;                    2
      42874302803991 ;                    2
      42874303112976 ;                    2
      42874304066604 ;                    2
      42874305003826 ;                    2
      42874305034680 ;                    1
      42874305534600 ;                    1
      42874306366000 ;                    2
      42874306711544 ;                    1
      42874306944938 ;                    2
      42874307066489 ;                    2
      42874307743920 ;                    2
      42874308420397 ;                    1
      42874308733421 ;                    2
      42874310979244 ;                    2
      42874311003142 ;                    1
      42874311911238 ;                    2
      42874312634497 ;                    1
      42874312705863 ;                    2
      42874314203363 ;                    2
      42874314493927 ;                    1
      42874316745158 ;                    1
      42874316819838 ;                    2
      42874318072722 ;                    2
      42874318222167 ;                    1
      42874319256163 ;                    1
      42874319463100 ;                    2
      42874319531683 ;                    1
      42874321152590 ;                    2
      42874321453482 ;                    2
      42874322493534 ;                    2
      42874323948658 ;                    2
      42874323950438 ;                    2
      42874326759134 ;                    1
      42874328158081 ;                    2
      42874330516212 ;                    2
      42874330741552 ;                    2
      42874332079645 ;                    1
      42874333522522 ;                    1
      42874334494806 ;                    2
      42874336304299 ;                    2
      42874337087308 ;                    1
      42874337299628 ;                    1
      42874338548805 ;                    2
      42874339213979 ;                    2
      42874339984454 ;                    1
      42874340124172 ;                    2
      42874340143400 ;                    1
      42874340295653 ;                    2
      42874341581798 ;                    1
      42874341861606 ;                    2
      42874342695131 ;                    2
      42874343397944 ;                    2
      42874343464333 ;                    1
