# Time Tags
# 2025-05-20 17:53:09
# Unit Time Tag: 80.955ps
# Unit Channel: 1
# Time Tag ; Channel
      39247128846355 ;                    2
      39247130288628 ;                    2
      39247132013301 ;                    2
      39247134280184 ;                    1
      39247134507785 ;                    2
      39247134550031 ;                    2
      39247135706984 ;                    1
      39247136421822 ;                    1
      39247136587876 ;                    2
      39247136759903 ;                    2
      39247137040995 ;                    2
      39247137676235 ;                    1
      39247138431536 ;                    2
      39247138431975 ;                    2
      39247138769708 ;                    1
      39247138842272 ;                    2
      39247139878177 ;                    2
      39247140152235 ;                    1
      39247140796888 ;                    2
      39247141046936 ;                    2
      39247141335418 ;                    2
      39247141796578 ;                    2
      39247142365058 ;                    2
      39297072419123 ;                    2
      39297074952844 ;                    2
      39297075601487 ;                    1
      39297076090899 ;                    1
      39297076847755 ;                    2
      39297076871068 ;                    2
      39297077819951 ;                    2
      39297078974108 ;                    1
      39297079531740 ;                    1
      39297079970919 ;                    2
      39297080820892 ;                    2
      39297080842660 ;                    1
      39297082219561 ;                    2
      39297082521333 ;                    1
      39297082574186 ;                    1
      39297083506106 ;                    1
      39297083685968 ;                    1
      39297084448656 ;                    2
      39297085917770 ;                    2
      39297086484390 ;                    2
      39297086556544 ;                    2
      39297087124417 ;                    2
      39297087740016 ;                    1
      39297087983516 ;                    2
      39297088045469 ;                    2
      39297090124805 ;                    2
      39297090480053 ;                    2
      39297090805553 ;                    2
      39297091025643 ;                    2
      39297093510424 ;                    2
      39297094326274 ;                    2
      39297094424058 ;                    2
      39297096277730 ;                    1
      39297096842508 ;                    2
      39297097416438 ;                    2
      39297097416445 ;                    1
      39297097886250 ;                    2
      39297098215534 ;                    2
      39297098396371 ;                    2
      39297099145148 ;                    2
      39297099876570 ;                    1
      39297100401198 ;                    2
      39297101126361 ;                    2
      39297102173371 ;                    2
      39297102323269 ;                    2
      39297104463554 ;                    2
      39297104565960 ;                    2
      39297104827441 ;                    1
      39297105369845 ;                    1
      39297106728181 ;                    2
      39297107524592 ;                    2
      39297107663304 ;                    1
      39297109808508 ;                    2
      39297110383109 ;                    2
      39297111596307 ;                    2
      39297111833608 ;                    1
      39297112056527 ;                    2
      39297112334407 ;                    2
      39297114435029 ;                    2
      39297114860793 ;                    2
      39297115680173 ;                    2
      39297118741923 ;                    2
      39297118764877 ;                    1
      39297119036713 ;                    2
      39297122559132 ;                    1
      39297122693596 ;                    1
      39297123350037 ;                    2
      39297127112355 ;                    2
      39297127215232 ;                    2
      39297127599296 ;                    2
      39297128012508 ;                    2
      39297128024518 ;                    2
      39297128281728 ;                    1
      39297129498727 ;                    1
      39297130422379 ;                    2
      39297130880413 ;                    2
      39297131214889 ;                    1
      39297132810381 ;                    2
      39297132810932 ;                    2
      39297132864199 ;                    2
      39297134312411 ;                    2
      39297134699856 ;                    2
      39297135155858 ;                    1
      39297137429765 ;                    2
      39297138223546 ;                    2
      39297138243412 ;                    2
      39297138293378 ;                    2
      39297138634313 ;                    2
      39297139218843 ;                    1
      39297141017383 ;                    1
      39297141681532 ;                    2
      39297141863351 ;                    2
      39297142028975 ;                    1
      39297142654480 ;                    2
      39297142668708 ;                    1
      39297144178772 ;                    2
      39297144545609 ;                    2
      39297144726791 ;                    1
      39297144763097 ;                    1
      39297146441657 ;                    1
      39297147037666 ;                    1
      39297147247830 ;                    2
      39297147766270 ;                    1
      39297148023036 ;                    1
      39297148603580 ;                    2
      39297148828918 ;                    2
      39297149660084 ;                    1
      39297149660592 ;                    1
      39297149935117 ;                    2
      39297149957507 ;                    2
      39297151225664 ;                    2
      39297151294662 ;                    2
      39297151833561 ;                    2
      39297152921656 ;                    1
      39297153392235 ;                    1
      39297153510892 ;                    2
      39297154475510 ;                    1
      39297154923559 ;                    1
      39297155015049 ;                    1
      39297155172877 ;                    2
      39297156582690 ;                    2
      39297157765535 ;                    2
      39297161479119 ;                    2
      39297162349157 ;                    2
      39297163035210 ;                    2
      39297164752026 ;                    1
      39297165242938 ;                    1
      39297165534982 ;                    1
      39297166288849 ;                    1
      39297166386942 ;                    2
      39297166794274 ;                    2
      39297167343556 ;                    2
      39297168750802 ;                    2
      39297168937749 ;                    1
      39297169086387 ;                    2
      39297169866804 ;                    2
      39297170057260 ;                    2
      39297171264412 ;                    2
      39297171470958 ;                    2
      39297172885188 ;                    1
      39297173473440 ;                    2
      39297173667066 ;                    2
      39297173984780 ;                    2
      39297174962131 ;                    1
      39297175849522 ;                    2
      39297176765630 ;                    1
      39297178969973 ;                    2
      39297179658729 ;                    2
      39297181492512 ;                    1
      39297182929545 ;                    2
      39297183339863 ;                    1
      39297184620036 ;                    1
      39297185071529 ;                    2
      39297185700866 ;                    2
      39297185702787 ;                    2
      39297185935784 ;                    2
      39297186582686 ;                    1
      39297186828918 ;                    2
      39297186828928 ;                    1
      39297186851502 ;                    1
      39297188246314 ;                    1
      39297188392665 ;                    1
      39297189883679 ;                    1
      39297189967792 ;                    2
      39297190005598 ;                    1
      39297192190680 ;                    2
      39297193414596 ;                    2
      39297193740457 ;                    2
      39297195534133 ;                    2
      39297197020756 ;                    1
      39297197125552 ;                    1
      39297197720672 ;                    2
      39297198403286 ;                    1
      39297199988135 ;                    1
      39297200552439 ;                    1
      39297200917672 ;                    1
      39297200928528 ;                    2
      39297202261443 ;                    1
      39297203177715 ;                    1
      39297203667032 ;                    1
      39297203797545 ;                    2
      39297204510959 ;                    2
      39297205091109 ;                    1
      39297205258998 ;                    1
      39297205364277 ;                    2
      39297206946661 ;                    1
      39297208525370 ;                    2
      39297209355500 ;                    1
      39297209829950 ;                    2
      39297211116539 ;                    1
      39297211273008 ;                    2
      39297211349895 ;                    1
      39297212534995 ;                    1
      39297213403587 ;                    1
      39297214871284 ;                    2
      39297215373670 ;                    2
      39297216487055 ;                    1
      39297217134526 ;                    2
      39297217144820 ;                    2
      39297217674273 ;                    1
      39297217675800 ;                    1
      39297217712002 ;                    2
      39297217892628 ;                    1
      39297218491449 ;                    1
      39297218637438 ;                    2
      39297218772648 ;                    1
      39297221514195 ;                    1
      39297221630472 ;                    1
      39297224073791 ;                    1
      39297224409821 ;                    2
      39297225240136 ;                    2
      39297225833638 ;                    1
      39297227809729 ;                    2
      39297228901395 ;                    1
      39297230784255 ;                    1
      39297230787394 ;                    2
      39297232122947 ;                    1
      39297232600441 ;                    2
      39297232792122 ;                    2
      39297233717278 ;                    1
      39297234145095 ;                    1
      39297234426023 ;                    1
      39297235344599 ;                    1
      39297236069141 ;                    1
      39297237217936 ;                    1
      39297237559030 ;                    2
      39297237598009 ;                    1
      39297238653391 ;                    1
      39297238873092 ;                    2
      39297238873107 ;                    1
      39297239425815 ;                    2
      39297240077499 ;                    2
      39297240445579 ;                    2
      39297240597044 ;                    1
      39297240651127 ;                    2
      39297241644837 ;                    1
      39297241774177 ;                    1
      39297241779190 ;                    1
      39297241879418 ;                    1
      39297241880317 ;                    1
      39297242531167 ;                    1
      39297243142633 ;                    1
      39297243230709 ;                    1
      39297243603500 ;                    2
      39297244186839 ;                    1
      39297244684346 ;                    1
      39297245427190 ;                    1
      39297245511232 ;                    2
      39297246837321 ;                    1
      39297247007204 ;                    2
      39297247050489 ;                    1
      39297247523544 ;                    2
      39297248432665 ;                    2
      39297249218616 ;                    1
      39297249431681 ;                    2
      39297249681833 ;                    1
      39297250302153 ;                    1
      39297252127491 ;                    2
      39297253481017 ;                    1
      39297254455320 ;                    2
      39297256040555 ;                    1
      39297256068492 ;                    2
      39297257790229 ;                    1
      39297259077337 ;                    2
      39297259798351 ;                    1
      39297260264944 ;                    2
      39297260330939 ;                    2
      39297262020046 ;                    1
      39297262799265 ;                    1
      39297264553315 ;                    1
      39297265987827 ;                    2
      39297267820839 ;                    1
      39297268383074 ;                    1
      39297269734437 ;                    1
      39297271102715 ;                    2
      39297271119935 ;                    2
      39297271131447 ;                    1
      39297271318076 ;                    2
      39297271673404 ;                    2
      39297271936621 ;                    1
      39297272325525 ;                    1
      39297272641721 ;                    1
      39297273879490 ;                    2
      39297274168102 ;                    2
      39297275180134 ;                    2
      39297277310388 ;                    2
      39297277809081 ;                    2
      39297278038461 ;                    1
      39297279637212 ;                    2
      39297279681375 ;                    2
      39297280318141 ;                    2
      39297280610543 ;                    1
      39297281484981 ;                    1
      39297281629096 ;                    1
      39297283378318 ;                    1
      39297284617142 ;                    2
      39297285047247 ;                    2
      39297285118212 ;                    2
      39297285737960 ;                    2
      39297286044992 ;                    1
      39297286275757 ;                    1
      39297286489271 ;                    2
      39297286750967 ;                    2
      39297286948691 ;                    1
      39297288942402 ;                    2
      39297289300162 ;                    2
      39297289492645 ;                    2
      39297290229933 ;                    1
      39297290670614 ;                    1
      39297290752476 ;                    2
      39297291723579 ;                    2
      39297292741020 ;                    2
      39297293921061 ;                    2
      39297296648991 ;                    2
      39297303188880 ;                    1
      39297306592663 ;                    2
      39297307502498 ;                    1
      39297307746388 ;                    2
      39297308985598 ;                    1
      39297309203267 ;                    2
      39297310208333 ;                    2
      39297310563519 ;                    1
      39297310593506 ;                    1
      39297311194799 ;                    2
      39297312132991 ;                    1
      39297312412616 ;                    2
      39297313154175 ;                    1
      39297313255005 ;                    1
      39297313414792 ;                    2
      39297314868445 ;                    1
      39297315107293 ;                    1
      39297315653656 ;                    2
      39297315818545 ;                    1
      39297315827581 ;                    2
      39297315881727 ;                    1
      39297316053724 ;                    1
      39297317946332 ;                    1
      39297318235175 ;                    2
      39297318571020 ;                    1
      39297319346968 ;                    2
      39297320649999 ;                    2
      39297321078412 ;                    2
      39297321842681 ;                    1
      39297322211867 ;                    1
      39297322826545 ;                    2
      39297323256818 ;                    2
      39297324311347 ;                    1
      39297324580153 ;                    1
      39297325765643 ;                    2
      39297327057981 ;                    2
      39297328116400 ;                    2
      39297328646838 ;                    2
      39297329315319 ;                    1
      39297329926758 ;                    2
      39297330338305 ;                    2
      39297331436353 ;                    2
      39297331569911 ;                    1
      39297332344091 ;                    1
      39297332724748 ;                    2
      39297336748242 ;                    2
      39297337304628 ;                    2
      39297338131561 ;                    1
      39297338369608 ;                    2
      39297338436275 ;                    2
      39297338491083 ;                    1
      39297339903674 ;                    1
      39297340272818 ;                    2
      39297341338750 ;                    2
      39297341568663 ;                    2
      39297341568671 ;                    1
      39297342203204 ;                    1
      39297343454206 ;                    1
      39297344014930 ;                    2
      39297344874905 ;                    1
      39297345732805 ;                    2
      39297346511869 ;                    1
      39297347558390 ;                    1
      39297347926703 ;                    2
      39297349422370 ;                    2
      39297349530555 ;                    2
      39297350115304 ;                    1
      39297350606814 ;                    2
      39297352159676 ;                    2
      39297352790743 ;                    2
      39297353810499 ;                    1
      39297353913200 ;                    1
      39297354275615 ;                    2
      39297354455117 ;                    1
      39297354512435 ;                    1
      39297354662141 ;                    2
      39297355390518 ;                    2
      39297355518968 ;                    2
      39297360455633 ;                    1
      39297361376730 ;                    1
      39297362472087 ;                    1
      39297362569083 ;                    2
      39297362714949 ;                    1
      39297362719229 ;                    1
      39297363970552 ;                    2
      39297364125062 ;                    2
      39297364434578 ;                    2
      39297364465134 ;                    2
      39297366847439 ;                    1
      39297367164919 ;                    1
      39297367985185 ;                    2
      39297369166324 ;                    1
      39297369625452 ;                    2
      39297371008929 ;                    2
      39297373680802 ;                    1
      39297374359693 ;                    2
      39297375046823 ;                    2
      39297375283038 ;                    1
      39297375506329 ;                    2
      39297376955419 ;                    2
      39297377297503 ;                    1
      39297377708147 ;                    2
      39297379097724 ;                    2
      39297379355660 ;                    2
      39297379612449 ;                    1
