# Time Tags
# 2025-05-20 17:54:59
# Unit Time Tag: 80.955ps
# Unit Channel: 1
# Time Tag ; Channel
      40613347025879 ;                    2
      40613348081291 ;                    1
      40613348860530 ;                    2
      40613350208605 ;                    2
      40613353115129 ;                    1
      40613353916561 ;                    1
      40613354132759 ;                    1
      40613354351117 ;                    1
      40613354773097 ;                    2
      40613355400013 ;                    1
      40613358752419 ;                    2
      40613358806672 ;                    1
      40613359114684 ;                    2
      40613360709978 ;                    1
      40613361231425 ;                    2
      40613361904464 ;                    2
      40613366109524 ;                    1
      40613367339961 ;                    1
      40613368262078 ;                    2
      40613368342267 ;                    1
      40613368764422 ;                    2
      40613369639328 ;                    2
      40613371094757 ;                    2
      40613372337511 ;                    2
      40613374623415 ;                    2
      40613376589094 ;                    2
      40613378004953 ;                    2
      40613378643853 ;                    1
      40613378848950 ;                    1
      40613381168200 ;                    1
      40613381194468 ;                    2
      40613381782485 ;                    2
      40613383911196 ;                    2
      40613384216351 ;                    2
      40613384253997 ;                    2
      40613386283567 ;                    2
      40613386724895 ;                    1
      40613388233817 ;                    2
      40613388819501 ;                    1
      40613389532390 ;                    1
      40613389651831 ;                    1
      40613391575100 ;                    1
      40613392125669 ;                    1
      40613392187897 ;                    2
      40613392821540 ;                    2
      40613393090703 ;                    2
      40613394071718 ;                    2
      40613395500602 ;                    1
      40613396310266 ;                    2
      40613398419947 ;                    2
      40613398525410 ;                    1
      40613398616857 ;                    1
      40613398650360 ;                    1
      40613399086966 ;                    1
      40613399365755 ;                    2
      40613400735699 ;                    2
      40613400849298 ;                    1
      40613401571702 ;                    1
      40613402941049 ;                    2
      40613402980124 ;                    1
      40613403092963 ;                    2
      40613403261686 ;                    1
      40613404179620 ;                    1
      40613406073974 ;                    1
      40613406234988 ;                    1
      40613407238538 ;                    2
      40613407528753 ;                    2
      40613409296727 ;                    1
      40613409435783 ;                    2
      40613409442177 ;                    2
      40613410043564 ;                    2
      40613410616165 ;                    2
      40613410793578 ;                    1
      40613410885899 ;                    2
      40613412236668 ;                    2
      40613412769620 ;                    2
