61560961294531;4
61560961448714;1
61560964108503;4
61560964100161;1
61560964462926;1
61560964110489;4
61560965080608;4
61560965040171;1
61560967052453;4
61560967023765;1
61560968043028;4
61560968062216;1
61560971177058;4
61560971095803;1
61560971455363;4
61560971383597;1
61560971552499;4
61560971527581;1
61560972613018;4
61560972660686;1
61560973075116;4
61560973022957;1
61560973266955;4
61560973262154;1
61560973505523;4
61560973527518;1
61560974143890;4
61560974143889;1
61560974304863;1
61560974280815;4
61560974797508;4
61560974797511;1
61560974881880;4
61560974866832;1
61560974903410;4
61560974903409;1
61560976312353;4
61560976272445;1
61560976461721;1
61560976373814;4
61560977809491;4
61560977702074;1
61560981637200;4
61560981582302;1
61560982114692;4
61560982103657;1
61560982595614;4
61560982595616;1
61560983205462;4
61560983102835;1
61560983553353;1
61560983621245;4
61560983781566;1
61560983621245;4
61560985349200;4
61560985459517;1
61560986923902;4
61560986830086;1
61560988954582;4
61560989025037;1
61560990994227;4
61560991021002;1
61560991186263;4
61560991215065;1
61560991398998;4
61560991215065;1
61560993027173;4
61560993268550;1
61560998065005;4
61560998030472;1
61560999139827;4
61560999139826;1
61561000515953;4
61561000346880;1
61561000529265;1
61561000516406;4
61561000967838;4
61561000947976;1
61561003083961;4
61561003105025;1
61561004059898;4
61561004076074;1
61561006480760;4
61561006478716;1
61561006888972;4
61561006858011;1
61561007068583;1
61561007055729;4
61561008557988;4
61561008538120;1
61561008899207;4
61561008880611;1
61561010194518;4
61561010194520;1
61561010604278;4
61561010508348;1
61561010778552;4
61561010766616;1
61561012268538;4
61561012276815;1
61561012644619;4
61561012633299;1
61561012668240;1
61561012664231;4
61561012830774;1
61561012801060;4
61561014771214;4
61561014774420;1
61561016745003;4
61561016943502;1
61561018529423;4
61561018606110;1
61561021955474;4
61561021943846;1
61561023172264;4
61561023172258;1
61561023418010;4
61561023387682;1
61561023608600;4
61561023595319;1
61561024712433;4
61561024829285;1
61561026022408;4
61561026022402;1
61561026979821;4
61561027052685;1
61561028607279;4
61561028643071;1
61561028971414;4
61561028910136;1
61561030287405;4
61561030274231;1
61561030324524;1
61561030288816;4
61561030441254;4
61561030416055;1
61561030597340;4
61561030619393;1
61561031790314;4
61561031783795;1
61561031916266;1
61561031804090;4
61561033466985;4
61561033399877;1
61561034887641;4
61561034971331;1
61561035902169;4
61561035902171;1
61561036346583;4
61561036346583;1
61561036509628;4
61561036458309;1
61561036676401;1
61561036658752;4
61561037874980;4
61561037867784;1
61561038211455;4
61561038068763;1
61561040563403;4
61561040534462;1
61561040899526;4
61561040899531;1
61561041857586;4
61561041768630;1
61561044734410;4
61561044630314;1
61561046821564;4
61561046807200;1
61561047183006;4
61561047301657;1
61561048005160;4
61561047972316;1
61561050658906;4
61561050572573;1
61561051509191;4
61561051589568;1
61561052837669;4
61561052856470;1
61561052883153;4
61561052894457;1
61561054093099;4
61561054108883;1
61561054323916;4
61561054284592;1
