42087674034778;2
42087673867212;1
42087676007313;1
42087675968813;2
42087680728305;1
42087680540349;2
42087682333995;2
42087681879516;1
42087684297617;2
42087683444161;1
42087691138511;1
42087691381299;2
42087691712449;1
42087691444331;2
42087695467555;2
42087695467563;1
42087696792277;2
42087695467563;1
42087699169151;1
42087699212857;2
42087700944183;1
42087700300059;2
42087704819496;2
42087704888388;1
42087705587127;2
42087705636959;1
42087706237145;2
42087705657642;1
42087708715837;1
42087707396936;2
42087711790325;2
42087711790333;1
42087711932619;2
42087711790333;1
42087714856508;2
42087714557246;1
42087719879134;1
42087719492042;2
42087720552056;2
42087720472165;1
42087721955155;1
42087721955143;2
42087722102094;1
42087722102090;2
42087724309838;1
42087723907852;2
42137119535053;2
42137119535058;1
42137125659325;2
42137126517295;1
42137126597092;2
42137126517295;1
42137129010786;1
42137127342793;2
42137130338303;2
42137130338312;1
42137130841299;2
42137131161081;1
42137131722373;2
42137132272030;1
42137136534326;2
42137132272030;1
42137140799539;1
42137141392044;2
42137145638295;1
42137145580427;2
42137150533227;1
42137149750950;2
42137153335015;2
42137153349012;1
42137157043049;2
42137157431761;1
42137158318955;2
42137157431761;1
42137160044385;1
42137159717283;2
42137165110891;1
42137165612338;2
42137166648864;1
42137167341289;2
42137167608218;1
42137167341289;2
42137169417792;2
42137170408779;1
42137171529902;2
42137171137172;1
42137172422812;1
42137172419890;2
42137177188412;1
42137173130887;2
42137181200105;2
42137180480897;1
42137183958575;1
42137183588392;2
42137187571889;2
42137187245528;1
42137190359818;2
42137189958794;1
42137191700640;1
42137191776276;2
42137191776278;1
42137191776276;2
42137192996161;2
42137193020082;1
42137193488307;2
42137193741168;1
42137194278347;2
42137193741168;1
42137202652097;1
42137202327758;2
42137203020540;1
42137203005172;2
42137204012976;1
42137203679568;2
42137207421834;1
42137206847100;2
42137210410877;1
42137210702227;2
42137213370013;1
42137212613367;2
42137217427131;2
42137216834601;1
42137220405308;1
42137217787504;2
42137222331212;2
42137222190206;1
42137224921416;2
42137224864896;1
42137231848636;1
42137231670603;2
42137234026791;1
42137233508983;2
42137234974328;2
42137234640523;1
42137237045013;1
42137237749839;2
42137238127385;1
42137238095213;2
42137240060100;2
42137240254199;1
42137242933566;2
42137243202221;1
42137243738624;2
42137243786506;1
42137244308050;2
42137243786506;1
42137245565053;2
42137245427547;1
42137247664959;2
42137246459157;1
42137252570322;2
42137252155336;1
42137254245328;2
42137253508692;1
42137255727914;1
42137256532655;2
42137256821385;1
42137256821378;2
42137257163242;1
42137257163228;2
42137259790842;1
42137258754858;2
42137261252659;2
42137260571237;1
42137266025861;1
42137266241475;2
42137266715861;1
42137266810598;2
42137269582231;1
42137269642069;2
42137269916601;1
42137269944213;2
42137270616198;1
42137270133232;2
42137272962047;2
42137273115495;1
42137273321848;2
42137273115495;1
42137276257259;2
42137275427961;1
42137278268240;1
42137277314423;2
42137279663381;1
42137279300126;2
42137285207697;1
42137284447809;2
42137287671336;2
42137287671343;1
42137288373652;2
42137288169782;1
42137296525587;1
42137297157071;2
42137297987240;1
42137297607403;2
42137303448764;1
42137303469906;2
42137304206318;1
42137303986711;2
42137304852051;2
42137304905165;1
42137305203662;2
42137304905165;1
42137308216272;1
42137308216264;2
42137308331618;1
42137308331614;2
42137308898626;1
42137308479708;2
42137310450859;1
42137309968265;2
42137313136934;1
42137313896867;2
42137314169464;1
42137313896867;2
42137316937207;2
42137316651359;1
42137317836712;1
42137317522966;2
42137318838538;2
42137318733462;1
42137319696738;2
42137319255394;1
42137323263886;1
42137321708236;2
42137326513036;2
42137326118054;1
42137329871540;1
42137328161293;2
42137330962553;2
42137330573962;1
42137331744809;1
42137331594540;2
42137332205666;1
42137332205644;2
42137333398566;1
42137333651335;2
42137333734637;1
42137333651335;2
42137334428783;2
42137333888045;1
42137337039882;1
42137336520002;2
42137340019134;2
42137337694847;1
42137340907914;1
42137341637646;2
42137341690902;1
42137341637646;2
42137346102365;1
42137345662338;2
42137349193301;1
42137348228941;2
42137352127909;1
42137352231803;2
42137354911676;1
42137353723906;2
42137359288772;1
42137358745292;2
42137359757114;2
42137359817843;1
42137359937406;2
42137359817843;1
42137360370990;2
42137360148549;1
42137363858207;1
42137365241220;2
42137365463661;1
42137365241220;2
42137369478524;2
42137369715957;1
42137370049380;2
42137370049388;1
42137370477349;2
42137370049388;1
42137371220797;1
42137371673891;2
42137372023447;1
42137371673891;2
42137372924596;2
42137373012100;1
42137377882551;2
42137378680495;1
42137380823800;2
42137378680495;1
42137381590112;1
42137381143388;2
42137384294724;2
42137383960693;1
42137386171897;1
42137386298630;2
42137386370501;1
42137386298630;2
42137389837634;2
42137390855458;1
42137393275094;2
42137392926964;1
42137393372385;1
42137393358469;2
42137396201877;2
42137394295919;1
42137399816294;1
42137398756372;2
42137400462868;2
42137399827250;1
42137402910622;1
42137401941321;2
42137404009546;2
42137403596678;1
42137405975255;2
42137404676785;1
42137410883086;1
42137412375996;2
42137412993908;1
42137413317368;2
42137413775301;1
42137413317368;2
42137417630264;1
42137419003607;2
42137419114514;1
42137419003607;2
42137421267240;1
42137421101768;2
42137422885423;1
42137422496374;2
42137425171071;2
42137425171067;1
42137430313960;2
42137429763503;1
42137432462877;1
42137432527653;2
42137432527663;1
42137432527653;2
42137432759031;1
42137432663833;2
42137432982532;1
42137432982522;2
42137433893829;2
42137433853458;1
42137436771494;2
42137434797677;1
42137439486201;1
42137438597383;2
42137440707512;2
42137440703502;1
42137442571220;2
42137442105444;1
42137444173634;2
42137444089000;1
42137445010072;2
42137444990926;1
42137446540297;1
42137447412168;2
42137448336876;1
42137449040494;2
42137452919489;1
42137450476477;2
42137455119986;2
42137454966242;1
42137458831212;1
42137458622613;2
42137460391624;2
42137460055986;1
42137462412169;1
42137462395143;2
42137464326313;1
42137463919545;2
42137466485979;1
42137466921190;2
42137467959341;1
42137467696644;2
42137468502034;1
42137468502026;2
42137469647941;2
42137469111670;1
42137471958480;1
42137471929493;2
42137473475160;1
42137472986803;2
42137475723423;2
42137474972817;1
42137476088493;1
42137476088489;2
42137480007402;1
42137478750489;2
42137480640120;2
42137480617380;1
42137481321508;2
42137480805803;1
42137484714194;1
42137485885382;2
42137488822325;1
42137489219767;2
42137489525111;1
42137489219767;2
42137491164061;1
42137490874437;2
42137492739720;2
42137492296262;1
42137493659628;1
42137493282476;2
42137495755094;2
42137494929167;1
42137498224414;2
42137497465820;1
42137502332393;1
42137501366647;2
42137506648572;1
42137506213668;2
42137513534099;1
42137512373613;2
42137514380797;2
42137513797449;1
42137518082226;1
42137518706952;2
42137524384569;1
42137524725306;2
42137525675266;1
42137525004141;2
42137528625774;2
42137526524652;1
42137530675980;1
42137530562166;2
42137530994775;2
42137530970658;1
42137532740980;1
42137532503325;2
42137535844249;1
42137534909585;2
42137535988300;2
42137535943562;1
42137537404152;1
